co_ppm,o3_ppb,no2_ppb,temperature,humidity,pm1,pm25,pm10,pm1_label,pm25_label,pm10_label,no2_label,o3_label,co_label,temperature_label,humidity_label,label_sum,risk_label
1.044632,10.0,9.24772,28.6,54,23,32,34,1,1,0,0,0,0,1,0,3,0
1.044632,10.0,9.103414,28.6,54,23,32,34,1,1,0,0,0,0,1,0,3,0
1.039948,10.0,9.183317,28.6,54,22,32,34,1,1,0,0,0,0,1,0,3,0
1.041507,10.0,9.199377,28.6,54,21,30,31,1,1,0,0,0,0,1,0,3,0
1.03839,10.0,9.119339,28.6,54,21,30,33,1,1,0,0,0,0,1,0,3,0
1.043069,10.0,9.151278,28.6,54,22,32,34,1,1,0,0,0,0,1,0,3,0
1.032178,10.0,9.88156,28.6,55,22,32,34,1,1,0,0,0,0,1,0,3,0
1.03839,10.0,9.215465,28.6,54,23,32,34,1,1,0,0,0,0,1,0,3,0
1.047765,10.0,9.151278,28.6,54,22,32,34,1,1,0,0,0,0,1,0,3,0
1.015252,10.0,9.968017,28.6,54,21,31,33,1,1,0,0,0,0,1,0,3,0
1.039948,10.0,9.215465,28.6,54,22,32,34,1,1,0,0,0,0,1,0,3,0
1.033728,10.0,8.945597,28.6,54,22,32,34,1,1,0,0,0,0,1,0,3,0
1.809245,10.0,12.86956,26.2,61,18,30,30,1,1,0,0,0,1,0,1,4,1
1.778987,10.0,11.59605,26.2,61,18,30,30,1,1,0,0,0,1,0,1,4,1
1.741838,10.0,11.23908,26.2,61,18,30,30,1,1,0,0,0,0,0,1,3,0
1.648624,10.0,11.43604,26.2,61,18,30,30,1,1,0,0,0,0,0,1,3,0
1.630085,10.0,11.21957,26.2,61,19,32,33,1,1,0,0,0,0,0,1,3,0
1.625481,10.0,11.00716,26.2,61,20,30,32,1,1,0,0,0,0,0,1,3,0
1.591329,10.0,10.87405,26.2,61,21,31,33,1,1,0,0,0,0,0,1,3,0
1.566705,10.0,10.87405,26.2,61,21,31,33,1,1,0,0,0,0,0,1,3,0
1.557837,10.0,10.9309,26.3,61,22,32,34,1,1,0,0,0,0,0,1,3,0
1.522824,10.0,10.64953,26.3,61,21,31,33,1,1,0,0,0,0,0,1,3,0
1.522824,10.0,10.35722,26.3,61,21,31,33,1,1,0,0,0,0,0,1,3,0
1.499168,10.0,10.61256,26.4,61,20,31,33,1,1,0,0,0,0,0,1,3,0
1.475844,10.0,10.74252,26.4,61,21,31,34,1,1,0,0,0,0,0,1,3,0
1.482172,10.0,10.52067,26.5,61,20,30,32,1,1,0,0,0,0,0,1,3,0
1.442502,10.0,10.81748,26.6,61,21,31,33,1,1,0,0,0,0,0,1,3,0
1.432221,10.0,10.77994,26.6,61,21,31,33,1,1,0,0,0,0,0,1,3,0
1.294957,10.0,10.96896,28.1,57,22,30,32,1,1,0,0,0,0,1,1,4,1
1.319538,10.0,11.06469,28.1,57,22,30,32,1,1,0,0,0,0,1,1,4,1
1.321445,10.0,10.9309,28.2,57,20,28,30,1,0,0,0,0,0,1,1,3,0
1.325268,10.0,10.9309,28.2,56,19,30,31,1,1,0,0,0,0,1,1,4,1
1.325268,10.0,11.2001,28.2,56,20,30,31,1,1,0,0,0,0,1,1,4,1
1.319538,10.0,11.31746,28.3,56,20,30,31,1,1,0,0,0,0,1,1,4,1
1.325268,10.0,11.18065,28.3,56,20,30,31,1,1,0,0,0,0,1,1,4,1
1.325268,10.0,11.25863,28.3,56,19,31,32,1,1,0,0,0,0,1,1,4,1
1.319538,10.0,11.23908,28.4,56,19,31,32,1,1,0,0,0,0,1,1,4,1
1.325268,10.0,11.16124,28.4,56,19,30,32,1,1,0,0,0,0,1,1,4,1
1.298712,10.0,10.98804,28.6,55,22,31,34,1,1,0,0,0,0,1,0,3,0
1.329099,10.0,9.985395,28.6,55,22,31,34,1,1,0,0,0,0,1,0,3,0
1.323356,10.0,9.950667,28.6,55,22,31,33,1,1,0,0,0,0,1,0,3,0
20.3557,10.0,6.155241,24.7,60,10,14,14,1,0,0,0,0,2,0,1,4,1
14.33466,10.0,6.312206,24.7,60,9,14,14,0,0,0,0,0,2,0,1,3,0
11.12865,10.0,7.051636,24.8,60,9,14,14,0,0,0,0,0,2,0,1,3,0
9.727137,10.0,7.152575,24.8,60,10,17,17,1,0,0,0,0,2,0,1,4,1
8.163644,10.0,7.855629,24.8,60,12,19,20,1,0,0,0,0,1,0,1,3,0
7.283447,10.0,8.237974,24.9,60,13,20,21,1,0,0,0,0,1,0,1,3,0
6.866386,10.0,8.428221,24.9,60,13,20,21,1,0,0,0,0,1,0,1,3,0
6.315638,10.0,8.637731,25.0,60,13,22,23,1,0,0,0,0,1,0,1,3,0
5.919747,10.0,8.683262,25.1,60,12,20,21,1,0,0,0,0,1,0,1,3,0
5.528275,10.0,8.945597,25.1,60,12,20,21,1,0,0,0,0,1,0,1,3,0
5.120883,10.0,9.377822,25.2,60,12,21,23,1,0,0,0,0,1,0,1,3,0
4.408471,10.0,10.28537,25.3,60,12,22,23,1,0,0,0,0,1,0,1,3,0
4.382489,10.0,9.710818,25.3,59,12,22,22,1,0,0,0,0,1,0,1,3,0
4.224063,10.0,9.710818,25.4,59,12,22,22,1,0,0,0,0,1,0,1,3,0
4.311948,10.0,9.427062,25.5,59,11,22,22,1,0,0,0,0,1,0,1,3,0
4.114088,10.0,9.76174,25.6,59,14,22,22,1,0,0,0,0,1,0,1,3,0
3.949475,10.0,9.812921,25.6,59,12,21,21,1,0,0,0,0,1,0,1,3,0
3.83093,10.0,9.985395,25.7,58,13,22,22,1,0,0,0,0,1,0,1,3,0
3.579883,10.0,10.09029,25.8,58,13,22,22,1,0,0,0,0,1,0,1,3,0
3.53394,10.0,9.830036,25.9,58,14,23,24,1,0,0,0,0,1,0,1,3,0
3.332755,10.0,10.37525,25.9,58,14,23,24,1,0,0,0,0,1,0,1,3,0
3.266972,10.0,10.32123,26.0,58,14,23,24,1,0,0,0,0,1,0,1,3,0
3.06493,10.0,10.37525,26.1,57,14,22,24,1,0,0,0,0,1,0,1,3,0
3.060598,10.0,10.30329,26.2,57,13,22,22,1,0,0,0,0,1,0,1,3,0
3.069271,10.0,10.55733,26.2,57,13,20,20,1,0,0,0,0,1,0,1,3,0
2.937752,10.0,10.37525,26.3,57,13,20,20,1,0,0,0,0,1,0,1,3,0
2.848077,10.0,10.26749,26.4,57,13,20,20,1,0,0,0,0,1,0,1,3,0
2.726603,10.0,10.37525,26.5,56,14,21,21,1,0,0,0,0,1,0,1,3,0
2.66605,10.0,11.18065,26.5,56,13,20,20,1,0,0,0,0,1,0,1,3,0
2.632608,10.0,10.44771,26.6,56,14,21,21,1,0,0,0,0,1,0,1,3,0
2.559843,10.0,11.29781,26.6,56,14,21,21,1,0,0,0,0,1,0,1,3,0
2.595961,10.0,10.57571,26.7,56,14,21,21,1,0,0,0,0,1,0,1,3,0
2.506637,10.0,10.48413,26.8,55,14,21,21,1,0,0,0,0,1,0,0,2,0
2.383525,10.0,10.98804,26.8,55,14,21,21,1,0,0,0,0,1,0,0,2,0
2.475261,10.0,10.48413,26.9,55,14,21,21,1,0,0,0,0,1,0,0,2,0
2.41709,10.0,10.53898,27.0,55,14,21,21,1,0,0,0,0,1,0,0,2,0
2.343871,10.0,10.61256,27.1,55,14,21,21,1,0,0,0,0,1,0,0,2,0
1.419972,10.0,12.58224,28.1,47,6,12,13,0,0,0,0,0,0,1,0,1,0
1.446632,10.0,13.1635,28.1,47,5,11,12,0,0,0,0,0,0,1,0,1,0
1.46326,10.0,12.89193,28.1,47,6,11,14,0,0,0,0,0,0,1,0,1,0
1.44044,10.0,13.20932,28.1,47,6,12,14,0,0,0,0,0,0,1,0,1,0
1.409835,10.0,12.86956,28.1,47,5,9,12,0,0,0,0,0,0,1,0,1,0
1.56005,10.0,13.20932,28.1,47,5,9,12,0,0,0,0,0,0,1,0,1,0
1.660309,10.0,13.14065,28.1,47,5,9,10,0,0,0,0,0,0,1,0,1,0
1.667357,10.0,13.00439,28.1,47,5,10,11,0,0,0,0,0,0,1,0,1,0
1.598107,10.0,13.20932,28.1,47,5,10,11,0,0,0,0,0,0,1,0,1,0
1.648624,10.0,12.89193,28.1,46,5,10,11,0,0,0,0,0,0,1,0,1,0
1.662655,10.0,13.07234,28.1,46,6,11,12,0,0,0,0,0,0,1,0,1,0
1.614023,10.0,13.04965,28.1,46,6,11,12,0,0,0,0,0,0,1,0,1,0
1.655625,10.0,11.81972,28.1,46,6,11,12,0,0,0,0,0,0,1,0,1,0
1.616309,10.0,12.95929,28.1,46,6,11,12,0,0,0,0,0,0,1,0,1,0
1.38776,10.0,11.94352,28.1,46,6,10,11,0,0,0,0,0,0,1,0,1,0
1.375849,10.0,12.28002,28.1,46,6,10,11,0,0,0,0,0,0,1,0,1,0
1.385768,10.0,11.84026,28.1,46,5,9,10,0,0,0,0,0,0,1,0,1,0
1.365992,10.0,11.79921,28.1,46,6,11,13,0,0,0,0,0,0,1,0,1,0
1.342588,10.0,12.71403,28.1,46,6,11,13,0,0,0,0,0,0,1,0,1,0
1.373873,10.0,11.73789,28.1,46,5,9,11,0,0,0,0,0,0,1,0,1,0
1.365992,10.0,11.81972,28.1,46,4,8,10,0,0,0,0,0,0,1,0,1,0
1.348406,10.0,11.84026,28.1,46,4,8,10,0,0,0,0,0,0,1,0,1,0
1.362066,10.0,11.81972,28.1,46,6,14,14,0,0,0,0,0,0,1,0,1,0
1.344525,10.0,11.79921,28.1,46,5,13,13,0,0,0,0,0,0,1,0,1,0
1.346465,10.0,11.6769,28.2,46,6,12,13,0,0,0,0,0,0,1,0,1,0
1.342588,10.0,11.88146,28.2,46,6,12,13,0,0,0,0,0,0,1,0,1,0
1.311931,10.0,11.71753,28.2,46,7,12,13,0,0,0,0,0,0,1,0,1,0
1.327182,10.0,11.81972,28.2,46,4,10,11,0,0,0,0,0,0,1,0,1,0
1.31573,10.0,11.69719,28.2,46,4,10,11,0,0,0,0,0,0,1,0,1,0
1.331019,10.0,11.69719,28.2,46,6,10,11,0,0,0,0,0,0,1,0,1,0
1.296833,10.0,11.84026,28.2,46,5,11,13,0,0,0,0,0,0,1,0,1,0
1.31573,10.0,11.81972,28.3,45,6,11,13,0,0,0,0,0,0,1,0,1,0
1.323356,10.0,11.6769,28.3,45,5,11,12,0,0,0,0,0,0,1,0,1,0
1.308143,10.0,11.6769,28.3,45,6,13,14,0,0,0,0,0,0,1,0,1,0
1.304363,10.0,11.59605,28.3,45,6,13,14,0,0,0,0,0,0,1,0,1,0
1.285609,10.0,11.45592,28.3,45,5,12,13,0,0,0,0,0,0,1,0,1,0
1.296833,10.0,11.53579,28.3,45,7,13,14,0,0,0,0,0,0,1,0,1,0
1.278173,10.0,11.43604,28.3,45,5,12,13,0,0,0,0,0,0,1,0,1,0
34.79357,10.0,3.945476,24.8,58,21,26,26,1,0,0,0,0,2,0,1,4,1
24.20694,10.0,4.068009,24.8,58,21,26,26,1,0,0,0,0,2,0,1,4,1
16.54331,10.0,4.505303,24.8,58,21,26,26,1,0,0,0,0,2,0,1,4,1
12.89558,10.0,5.187929,24.8,58,24,31,32,1,1,0,0,0,2,0,1,5,2
11.06587,10.0,5.947795,24.9,58,22,31,32,1,1,0,0,0,2,0,1,5,2
9.401475,10.0,6.312206,24.9,58,21,29,31,1,0,0,0,0,2,0,1,4,1
8.521643,10.0,6.484361,24.9,58,21,29,31,1,0,0,0,0,1,0,1,3,0
8.108186,10.0,7.306471,25.0,58,21,31,33,1,1,0,0,0,1,0,1,4,1
7.071019,10.0,7.556383,25.0,58,22,30,32,1,1,0,0,0,1,0,1,4,1
6.235872,10.0,8.296078,25.1,58,22,30,32,1,1,0,0,0,1,0,1,4,1
5.82787,10.0,8.607502,25.1,58,22,30,32,1,1,0,0,0,1,0,1,4,1
5.485814,10.0,8.961261,25.2,58,21,29,31,1,0,0,0,0,1,0,1,3,0
5.183571,10.0,8.945597,25.3,58,21,30,33,1,1,0,0,0,1,0,1,4,1
4.871677,10.0,9.443531,25.4,58,22,32,34,1,1,0,0,0,1,0,1,4,1
3.955222,10.0,11.35685,25.4,58,22,32,34,1,1,0,0,0,1,0,1,4,1
3.642178,10.0,10.98804,25.5,57,22,32,34,1,1,0,0,0,1,0,1,4,1
3.419479,10.0,11.31746,25.6,57,22,32,34,1,1,0,0,0,1,0,1,4,1
3.148534,10.0,11.31746,25.7,56,22,31,34,1,1,0,0,0,1,0,1,4,1
3.099836,10.0,11.9228,25.7,55,21,30,33,1,1,0,0,0,1,0,0,3,0
2.908899,10.0,11.47583,25.7,53,22,31,33,1,1,0,0,0,1,0,0,3,0
2.738117,10.0,12.36562,25.6,52,26,38,44,1,1,0,0,0,1,0,0,3,0
2.673542,10.0,12.69197,25.5,52,26,38,44,1,1,0,0,0,1,0,0,3,0
2.581451,10.0,12.98182,25.4,52,27,40,48,1,1,0,0,0,1,0,0,3,0
2.471801,10.0,12.86956,25.3,52,28,43,54,1,1,1,0,0,1,0,0,4,1
2.492642,10.0,12.49514,25.2,52,30,45,54,1,1,1,0,0,1,0,0,4,1
2.340597,10.0,13.20932,25.1,52,29,44,52,1,1,1,0,0,1,0,0,4,1
2.298452,10.0,13.04965,25.0,51,30,46,56,1,1,1,0,0,1,0,0,4,1
2.222641,10.0,12.78045,24.9,52,31,46,55,1,1,1,0,0,1,0,0,4,1
2.164402,10.0,12.45181,24.9,51,31,46,55,1,1,1,0,0,1,0,0,4,1
2.084237,10.0,12.91434,24.8,51,31,46,56,1,1,1,0,0,1,0,0,4,1
2.029585,10.0,13.04965,24.7,51,30,45,56,1,1,1,0,0,1,0,0,4,1
2.021084,10.0,12.86956,24.6,51,31,46,58,1,1,1,0,0,1,0,0,4,1
1.98465,10.0,12.49514,24.6,52,29,44,54,1,1,1,0,0,1,0,0,4,1
1.940682,10.0,12.95929,24.5,52,30,45,55,1,1,1,0,0,1,0,0,4,1
3.513733,10.0,10.68663,24.4,52,30,45,55,1,1,1,0,0,1,0,0,4,1
2.32105,10.0,12.30136,24.3,53,30,45,56,1,1,1,0,0,1,0,0,4,1
1.993,10.0,12.73614,24.3,54,30,45,56,1,1,1,0,0,1,0,0,4,1
1.902985,10.0,12.38711,24.2,55,30,44,54,1,1,1,0,0,1,0,0,4,1
1.821996,10.0,13.20932,24.2,56,30,45,54,1,1,1,0,0,1,0,1,5,2
1.806705,10.0,13.23229,24.2,56,31,46,55,1,1,1,0,0,1,0,1,5,2
6.821931,10.0,10.63103,24.2,56,31,46,55,1,1,1,0,0,1,0,1,5,2
2.427253,10.0,12.47346,24.1,57,31,45,55,1,1,1,0,0,1,0,1,5,2
1.946126,10.0,12.49514,24.1,57,30,45,54,1,1,1,0,0,1,0,1,5,2
1.799106,10.0,13.20932,24.1,57,31,46,56,1,1,1,0,0,1,0,1,5,2
1.667357,10.0,13.72416,24.1,57,29,45,55,1,1,1,0,0,0,0,1,4,1
1.657966,10.0,13.20932,24.1,57,30,46,56,1,1,1,0,0,0,0,1,4,1
1.593586,10.0,13.41753,24.0,57,30,45,54,1,1,1,0,0,0,0,1,4,1
1.555628,10.0,13.74804,23.9,57,30,45,54,1,1,1,0,0,0,0,1,4,1
1.520659,10.0,13.62906,23.8,56,29,43,51,1,1,1,0,0,0,0,1,4,1
1.492774,10.0,13.58176,23.7,56,30,44,52,1,1,1,0,0,0,0,1,4,1
1.467444,10.0,12.95929,23.6,56,30,44,53,1,1,1,0,0,0,0,1,4,1
1.419972,10.0,12.95929,23.5,56,30,46,55,1,1,1,0,0,0,0,1,4,1
1.405798,10.0,13.09507,23.5,56,30,45,54,1,1,1,0,0,0,0,1,4,1
1.362066,10.0,13.70033,23.4,56,30,45,54,1,1,1,0,0,0,0,1,4,1
1.334866,10.0,13.27835,23.4,56,30,45,54,1,1,1,0,0,0,0,1,4,1
1.308143,10.0,12.86956,23.3,56,30,45,54,1,1,1,0,0,0,0,1,4,1
1.31573,10.0,13.27835,23.2,57,30,45,54,1,1,1,0,0,0,0,1,4,1
1.283747,10.0,13.74804,23.2,57,30,45,54,1,1,1,0,0,0,0,1,4,1
1.256089,10.0,13.96489,23.2,57,31,46,55,1,1,1,0,0,0,0,1,4,1
1.241549,10.0,14.03795,23.1,57,30,44,54,1,1,1,0,0,0,0,1,4,1
1.209362,10.0,15.02416,23.1,57,31,45,55,1,1,1,0,0,0,0,1,4,1
1.228946,10.0,15.42226,23.0,57,31,45,55,1,1,1,0,0,0,0,1,4,1
1.246984,10.0,14.23468,23.0,57,31,44,55,1,1,1,0,0,0,0,1,4,1
1.179619,10.0,14.68774,22.9,57,29,44,53,1,1,1,0,0,0,0,1,4,1
1.12864,10.0,15.07662,22.9,58,30,45,54,1,1,1,0,0,0,0,1,4,1
1.103852,10.0,15.94228,22.9,58,27,41,49,1,1,0,0,0,0,0,1,3,0
1.071507,10.0,17.00821,22.9,58,27,41,49,1,1,0,0,0,0,0,1,3,0
1.071507,10.0,17.40027,22.8,57,28,43,51,1,1,1,0,0,0,0,1,4,1
1.052478,10.0,17.52282,22.7,57,29,44,52,1,1,1,0,0,0,0,1,4,1
1.039948,10.0,17.92746,22.4,57,29,44,52,1,1,1,0,0,0,0,1,4,1
1.033728,10.0,17.46144,22.0,57,28,42,51,1,1,1,0,0,0,0,1,4,1
1.019845,10.0,17.30896,21.6,58,29,44,52,1,1,1,0,0,0,0,1,4,1
1.001571,10.0,17.58444,21.2,58,28,43,51,1,1,1,0,0,0,0,1,4,1
0.998551,10.0,17.30896,20.8,59,28,41,50,1,1,1,0,0,0,0,1,4,1
0.983563,10.0,16.50947,20.5,60,28,41,50,1,1,1,0,0,0,0,1,4,1
0.994036,10.0,16.50947,20.3,60,28,42,52,1,1,1,0,0,0,0,1,4,1
0.983563,10.0,16.02604,20.1,61,28,42,52,1,1,1,0,0,0,0,1,4,1
0.965817,10.0,16.19495,19.9,62,28,42,52,1,1,1,0,0,0,0,1,4,1
0.961421,10.0,16.08214,19.8,62,29,44,53,1,1,1,0,0,0,0,1,4,1
0.952676,10.0,15.88669,19.7,63,29,44,53,1,1,1,0,0,0,0,1,4,1
0.942555,10.0,15.85897,19.7,63,29,44,54,1,1,1,0,0,0,0,1,4,1
0.932519,10.0,16.48062,19.7,64,29,43,52,1,1,1,0,0,0,0,1,4,1
0.914107,10.0,16.71294,19.7,64,29,44,53,1,1,1,0,0,0,0,1,4,1
0.912703,10.0,16.08214,19.6,64,29,44,52,1,1,1,0,0,0,0,1,4,1
0.919741,10.0,15.50318,19.6,64,29,43,52,1,1,1,0,0,0,0,1,4,1
0.914107,10.0,15.63903,19.6,64,29,43,52,1,1,1,0,0,0,0,1,4,1
0.919741,10.0,14.76468,19.6,65,30,44,53,1,1,1,0,0,0,0,1,4,1
0.91833,10.0,14.08687,19.6,65,30,43,53,1,1,1,0,0,0,0,1,4,1
0.929668,10.0,14.23468,19.6,65,30,45,55,1,1,1,0,0,0,0,1,4,1
0.933948,10.0,14.5858,19.7,65,29,45,54,1,1,1,0,0,0,0,1,4,1
0.893219,10.0,15.42226,19.8,65,29,45,54,1,1,1,0,0,0,0,1,4,1
0.951225,10.0,14.43425,19.9,66,29,45,54,1,1,1,0,0,0,0,2,5,2
0.909899,10.0,14.38409,20.0,66,29,45,55,1,1,1,0,0,0,0,2,5,2
0.912703,10.0,14.45939,20.1,66,29,46,55,1,1,1,0,0,0,0,2,5,2
0.909899,10.0,14.33411,20.2,66,28,45,54,1,1,1,0,0,0,0,2,5,2
0.908499,10.0,13.9892,20.3,66,28,45,54,1,1,1,0,0,0,0,2,5,2
0.929668,10.0,13.53463,20.3,66,28,45,54,1,1,1,0,0,0,0,2,5,2
0.943996,10.0,12.91434,20.4,66,28,45,54,1,1,1,0,0,0,0,2,5,2
0.931093,10.0,13.20932,20.5,66,30,45,55,1,1,1,0,0,0,0,2,5,2
0.951225,10.0,13.18639,20.7,66,29,43,54,1,1,1,0,0,0,0,2,5,2
0.929668,10.0,13.58176,20.8,65,29,43,52,1,1,1,0,0,0,0,1,4,1
0.88497,10.0,14.40914,20.9,65,29,43,52,1,1,1,0,0,0,0,1,4,1
0.912703,10.0,13.96489,21.0,65,29,44,53,1,1,1,0,0,0,0,1,4,1
0.88497,10.0,14.84204,21.1,65,29,45,54,1,1,1,0,0,0,0,1,4,1
0.893219,10.0,14.94583,21.2,65,29,44,54,1,1,1,0,0,0,0,1,4,1
0.88497,10.0,15.63903,21.2,64,29,44,52,1,1,1,0,0,0,0,1,4,1
0.861919,10.0,15.20859,21.3,64,29,44,52,1,1,1,0,0,0,0,1,4,1
0.865953,10.0,15.31504,21.3,64,29,44,52,1,1,1,0,0,0,0,1,4,1
0.922569,10.0,14.38409,21.2,63,29,44,53,1,1,1,0,0,0,0,1,4,1
0.849907,10.0,15.72113,21.2,63,29,44,54,1,1,1,0,0,0,0,1,4,1
0.857901,10.0,15.36855,21.1,63,28,43,52,1,1,1,0,0,0,0,1,4,1
0.841971,10.0,15.63903,21.0,63,29,44,52,1,1,1,0,0,0,0,1,4,1
0.834092,10.0,15.53025,20.9,63,31,47,56,1,1,1,0,0,0,0,1,4,1
0.813357,10.0,16.33713,20.9,63,31,47,56,1,1,1,0,0,0,0,1,4,1
0.835401,10.0,15.20859,20.8,63,30,46,55,1,1,1,0,0,0,0,1,4,1
0.843289,10.0,14.84204,20.8,63,29,45,55,1,1,1,0,0,0,0,1,4,1
0.819794,10.0,14.91981,20.7,64,30,46,56,1,1,1,0,0,0,0,1,4,1
0.819794,10.0,14.76468,20.6,64,30,46,56,1,1,1,0,0,0,0,1,4,1
0.819794,10.0,14.94583,20.6,64,30,45,54,1,1,1,0,0,0,0,1,4,1
0.835401,10.0,14.40914,20.6,64,30,45,54,1,1,1,0,0,0,0,1,4,1
0.810794,10.0,13.96489,20.6,64,29,44,53,1,1,1,0,0,0,0,1,4,1
0.819794,10.0,14.20993,20.7,64,29,44,53,1,1,1,0,0,0,0,1,4,1
0.813357,10.0,13.55818,20.7,64,29,44,53,1,1,1,0,0,0,0,1,4,1
0.80696,10.0,13.37097,20.7,64,29,44,53,1,1,1,0,0,0,0,1,4,1
0.798068,10.0,13.70033,20.7,64,29,44,53,1,1,1,0,0,0,0,1,4,1
0.785493,10.0,13.79593,20.8,64,29,44,53,1,1,1,0,0,0,0,1,4,1
0.782996,10.0,14.06239,20.8,64,30,44,54,1,1,1,0,0,0,0,1,4,1
0.793019,10.0,13.65278,20.8,64,29,43,51,1,1,1,0,0,0,0,1,4,1
0.768141,10.0,14.89384,20.9,64,30,44,52,1,1,1,0,0,0,0,1,4,1
0.787996,10.0,13.96489,20.9,64,29,43,53,1,1,1,0,0,0,0,1,4,1
0.80314,10.0,13.51113,21.0,64,30,44,54,1,1,1,0,0,0,0,1,4,1
0.793019,10.0,13.09507,21.0,64,30,44,55,1,1,1,0,0,0,0,1,4,1
0.796803,10.0,13.37097,21.0,64,30,45,56,1,1,1,0,0,0,0,1,4,1
0.812075,10.0,13.48766,21.0,64,29,45,55,1,1,1,0,0,0,0,1,4,1
0.8006,10.0,13.37097,21.1,64,29,44,54,1,1,1,0,0,0,0,1,4,1
0.784244,10.0,12.89193,21.1,64,29,44,54,1,1,1,0,0,0,0,1,4,1
0.799333,10.0,12.30136,21.2,64,29,45,55,1,1,1,0,0,0,0,1,4,1
0.779262,10.0,13.07234,21.3,64,30,46,55,1,1,1,0,0,0,0,1,4,1
0.793019,10.0,12.62602,21.4,64,29,45,54,1,1,1,0,0,0,0,1,4,1
0.776781,10.0,13.39423,21.5,64,31,46,56,1,1,1,0,0,0,0,1,4,1
0.80696,10.0,13.41753,21.6,64,31,46,56,1,1,1,0,0,0,0,1,4,1
0.766913,10.0,14.06239,21.7,64,29,46,56,1,1,1,0,0,0,0,1,4,1
0.78175,10.0,13.51113,21.8,63,29,45,55,1,1,1,0,0,0,0,1,4,1
0.779262,10.0,13.14065,21.9,63,30,44,54,1,1,1,0,0,0,0,1,4,1
0.810794,10.0,13.60539,21.9,63,30,44,54,1,1,1,0,0,0,0,1,4,1
0.882234,10.0,12.19502,22.0,63,28,44,54,1,1,1,0,0,0,0,1,4,1
0.909899,10.0,11.79921,22.0,63,29,44,52,1,1,1,0,0,0,0,1,4,1
0.932519,10.0,11.61621,22.1,63,27,41,48,1,1,0,0,0,0,0,1,3,0
0.952676,10.0,12.23745,22.3,63,26,38,44,1,1,0,0,0,0,0,1,3,0
0.96435,10.0,11.3766,22.4,63,26,38,44,1,1,0,0,0,0,0,1,3,0
0.976137,10.0,11.00716,22.6,63,26,37,43,1,1,0,0,0,0,0,1,3,0
1.00006,10.0,10.9309,22.8,63,26,38,43,1,1,0,0,0,0,0,1,3,0
0.977619,10.0,11.35685,23.1,63,25,37,42,1,1,0,0,0,0,0,1,3,0
1.007633,10.0,10.61256,23.3,63,25,37,42,1,1,0,0,0,0,0,1,3,0
1.025996,10.0,10.68663,23.5,63,25,35,40,1,1,0,0,0,0,0,1,3,0
1.02138,10.0,10.57571,23.7,63,23,34,41,1,1,0,0,0,0,0,1,3,0
1.046198,10.0,10.74252,23.9,62,23,34,41,1,1,0,0,0,0,0,1,3,0
1.044632,10.0,10.52067,24.1,62,23,34,39,1,1,0,0,0,0,0,1,3,0
1.047765,10.0,10.4659,24.3,61,23,35,41,1,1,0,0,0,0,0,1,3,0
50.0,10.0,1.762419,25.3,57,13,27,27,1,0,0,0,0,2,0,1,4,1
50.0,10.0,3.201337,25.3,57,12,19,19,1,0,0,0,0,2,0,1,4,1
50.0,10.0,4.290076,25.3,57,12,19,19,1,0,0,0,0,2,0,1,4,1
22.02084,10.0,5.28406,25.3,57,12,19,19,1,0,0,0,0,2,0,1,4,1
14.18684,10.0,6.166336,25.3,57,12,19,19,1,0,0,0,0,2,0,1,4,1
10.92123,10.0,6.91497,25.4,57,12,19,19,1,0,0,0,0,2,0,1,4,1
9.285137,10.0,7.064181,25.4,57,12,19,19,1,0,0,0,0,2,0,1,4,1
7.772406,10.0,6.878117,25.4,56,14,22,22,1,0,0,0,0,1,0,1,3,0
7.071019,10.0,7.569753,25.5,56,16,24,24,1,0,0,0,0,1,0,1,3,0
6.275599,10.0,7.569753,25.5,56,18,25,25,1,0,0,0,0,1,0,1,3,0
5.468942,10.0,9.039973,25.6,56,18,25,25,1,0,0,0,0,1,0,1,3,0
4.132187,10.0,10.33921,25.7,56,18,26,27,1,0,0,0,0,1,0,1,3,0
3.819853,10.0,10.96896,25.7,56,18,26,26,1,0,0,0,0,1,0,1,3,0
3.5087,10.0,11.49578,25.8,55,18,26,28,1,0,0,0,0,1,0,0,2,0
3.351816,10.0,10.91192,25.9,54,18,26,28,1,0,0,0,0,1,0,0,2,0
3.216281,10.0,10.83631,26.0,52,18,27,27,1,0,0,0,0,1,0,0,2,0
3.193525,10.0,10.63103,26.1,50,21,31,34,1,1,0,0,0,1,0,0,3,0
2.888473,10.0,10.55733,26.3,49,22,32,36,1,1,0,0,0,1,0,0,3,0
2.962729,10.0,9.88156,26.5,48,22,33,37,1,1,0,0,0,1,0,0,3,0
2.673542,10.0,10.39332,26.8,48,22,33,37,1,1,0,0,0,1,0,0,3,0
2.703729,10.0,9.460031,27.0,47,22,33,37,1,1,0,0,0,1,0,0,3,0
2.327547,10.0,10.85516,27.3,46,23,33,37,1,1,0,0,0,1,0,0,3,0
2.437459,10.0,10.4659,27.5,46,24,34,38,1,1,0,0,0,1,0,0,3,0
2.360312,10.0,10.7987,27.8,45,24,35,39,1,1,0,0,0,1,0,0,3,0
2.194862,10.0,11.81972,28.1,45,23,33,36,1,1,0,0,0,1,1,0,4,1
2.069716,10.0,11.55584,28.3,44,23,33,36,1,1,0,0,0,1,1,0,4,1
2.125431,10.0,11.57593,28.6,43,23,33,36,1,1,0,0,0,1,1,0,4,1
